"index","x","y","expected value"
"79984","0.808263","0.723088","0.796500"
"79985","1.015959","0.849986","0.796500"
"79986","1.097430","0.890039","0.796502"
"79987","1.097430","0.890039","0.796503"
"79988","1.086427","0.884969","0.796504"
"79989","1.124859","0.902207","0.796505"
"79990","1.266197","0.953967","0.796507"
"79991","1.204776","0.933759","0.796509"
"79992","1.256184","0.950916","0.796511"
"79993","1.428437","0.989884","0.796513"
"79994","1.456391","0.993463","0.796516"
"79995","1.381032","0.982049","0.796518"
"79996","1.455613","0.993374","0.796520"
"79997","1.539135","0.999499","0.796523"
"79998","1.531489","0.999228","0.796526"
"79999","1.416219","0.988077","0.796528"
"80000","1.307402","0.965512","0.796530"
"80001","1.297068","0.962770","0.796532"
"80002","1.221518","0.939620","0.796534"
"80003","1.302589","0.964247","0.796536"
"80004","1.338192","0.973069","0.796538"
"80005","1.467288","0.994648","0.796541"
"80006","1.412061","0.987428","0.796543"
"80007","1.303337","0.964445","0.796545"
"80008","1.321023","0.968968","0.796547"
"80009","1.362315","0.978346","0.796550"
"80010","1.526691","0.999027","0.796552"
"80011","1.558433","0.999924","0.796555"
"80012","1.558772","0.999928","0.796557"
"80013","1.559032","0.999931","0.796560"
"80014","1.604194","0.999442","0.796562"
"80015","1.470238","0.994948","0.796565"
"80016","1.502421","0.997663","0.796567"
"80017","1.143916","0.910262","0.796569"
"80018","1.090721","0.886960","0.796570"
"80019","1.011556","0.847658","0.796571"
"80020","0.992207","0.837235","0.796571"
"80021","0.954386","0.815959","0.796571"
"80022","0.990784","0.836456","0.796572"
"80023","1.002632","0.842890","0.796572"
"80024","1.187238","0.927339","0.796574"
"80025","1.060510","0.872605","0.796575"
"80026","1.286584","0.959883","0.796577"
"80027","1.273762","0.956209","0.796579"
"80028","1.346313","0.974909","0.796581"
"80029","1.376012","0.981089","0.796584"
"80030","1.267100","0.954238","0.796586"
"80031","1.351942","0.976147","0.796588"
"80032","1.317718","0.968146","0.796590"
"80033","1.293764","0.961871","0.796592"
"80034","1.340688","0.973642","0.796594"
"80035","1.503092","0.997709","0.796597"
"80036","1.363851","0.978663","0.796599"
"80037","1.218014","0.938415","0.796601"
"80038","1.310577","0.966334","0.796603"
"80039","1.298338","0.963112","0.796605"
"80040","1.201579","0.932610","0.796607"
"80041","1.260623","0.952281","0.796609"
"80042","1.273528","0.956140","0.796611"
"80043","1.409940","0.987090","0.796613"
"80044","1.573768","0.999996","0.796616"
"80045","1.647639","0.997049","0.796618"
"80046","1.586379","0.999879","0.796621"
"80047","1.353474","0.976478","0.796623"
"80048","1.420137","0.988672","0.796625"
"80049","1.314285","0.967281","0.796627"
"80050","1.365094","0.978918","0.796630"
"80051","1.381543","0.982145","0.796632"
"80052","1.412028","0.987423","0.796634"
"80053","1.512479","0.998300","0.796637"
"80054","1.666023","0.995469","0.796639"
"80055","1.772150","0.979797","0.796642"
"80056","1.559255","0.999933","0.796644"
"80057","1.437381","0.991113","0.796647"
"80058","1.495451","0.997163","0.796649"
"80059","1.446708","0.992311","0.796652"
"80060","1.400625","0.985556","0.796654"
"80061","1.403247","0.985996","0.796656"
"80062","1.423063","0.989107","0.796659"
"80063","1.406696","0.986566","0.796661"
"80064","1.407937","0.986768","0.796664"
"80065","1.350023","0.975728","0.796666"
"80066","1.283835","0.959108","0.796668"
"80067","1.146971","0.911522","0.796669"
"80068","1.178311","0.923962","0.796671"
"80069","1.269153","0.954850","0.796673"
"80070","1.278103","0.957470","0.796675"
"80071","1.385033","0.982796","0.796677"
"80072","1.378660","0.981599","0.796679"
"80073","1.332520","0.971746","0.796682"
"80074","1.390551","0.983800","0.796684"
"80075","1.423678","0.989198","0.796686"
"80076","1.561984","0.999961","0.796689"
"80077","1.469996","0.994924","0.796691"
"80078","1.584908","0.999900","0.796694"
"80079","1.654411","0.996506","0.796696"
"80080","1.676563","0.994412","0.796699"
"80081","1.426437","0.989598","0.796701"
"80082","1.307688","0.965586","0.796703"
"80083","1.335734","0.972500","0.796705"
"80084","1.267782","0.954441","0.796707"
"80085","1.270295","0.955188","0.796709"
"80086","1.378271","0.981524","0.796712"
"80087","1.286542","0.959871","0.796714"
"80088","1.359791","0.977821","0.796716"
"80089","1.382581","0.982340","0.796718"
"80090","1.253742","0.950158","0.796720"
"80091","1.365558","0.979012","0.796723"
"80092","1.341207","0.973760","0.796725"
"80093","1.392075","0.984072","0.796727"
"80094","1.334127","0.972124","0.796729"
"80095","1.280836","0.958255","0.796731"
"80096","1.428979","0.989961","0.796734"
"80097","1.491502","0.996858","0.796736"
"80098","1.589113","0.999832","0.796739"
"80099","1.455704","0.993384","0.796741"
"80100","1.317424","0.968073","0.796743"
"80101","1.442908","0.991833","0.796746"
"80102","1.423254","0.989135","0.796748"
"80103","1.407186","0.986646","0.796750"
"80104","1.489441","0.996692","0.796753"
"80105","1.575085","0.999991","0.796755"
"80106","1.578376","0.999971","0.796758"
"80107","1.473855","0.995305","0.796760"
"80108","1.436103","0.990943","0.796763"
"80109","1.428811","0.989937","0.796765"
"80110","1.258667","0.951682","0.796767"
"80111","1.326347","0.970271","0.796769"
"80112","1.180058","0.924628","0.796771"
"80113","1.260437","0.952224","0.796773"
"80114","1.338622","0.973168","0.796775"
"80115","1.230797","0.942755","0.796777"
"80116","1.344350","0.974470","0.796779"
"80117","1.386689","0.983100","0.796781"
"80118","1.309253","0.965992","0.796783"
"80119","1.326979","0.970424","0.796786"
"80120","1.482441","0.996099","0.796788"
"80121","1.442601","0.991794","0.796791"
"80122","1.644572","0.997280","0.796793"
"80123","1.557213","0.999908","0.796796"
"80124","1.609747","0.999242","0.796798"
"80125","1.545502","0.999680","0.796801"
"80126","1.540157","0.999531","0.796803"
"80127","1.587592","0.999859","0.796806"
"80128","1.601948","0.999515","0.796808"
"80129","1.621876","0.998696","0.796811"
"80130","1.635722","0.997893","0.796813"
"80131","1.767977","0.980623","0.796815"
"80132","1.761630","0.981846","0.796818"
"80133","1.846581","0.962212","0.796820"
"80134","1.846188","0.962319","0.796822"
"80135","1.901212","0.945908","0.796824"
"80136","2.024527","0.898818","0.796825"
"80137","1.959941","0.925234","0.796826"
"80138","1.952742","0.927941","0.796828"
"80139","2.046765","0.888849","0.796829"
"80140","2.002320","0.908330","0.796831"
"80141","1.987013","0.914625","0.796832"
"80142","1.987013","0.914625","0.796833"
"80143","1.863996","0.957324","0.796835"
"80144","1.834814","0.965349","0.796837"
"80145","1.633352","0.998044","0.796840"
"80146","1.632537","0.998095","0.796842"
"80147","1.560091","0.999943","0.796845"
"80148","1.604178","0.999443","0.796847"
"80149","1.529078","0.999130","0.796850"
"80150","1.451063","0.992841","0.796852"
"80151","1.594068","0.999729","0.796855"
"80152","1.554689","0.999870","0.796857"
"80153","1.421121","0.988819","0.796860"
"80154","1.248005","0.948354","0.796862"
"80155","1.269360","0.954911","0.796864"
"80156","1.393245","0.984279","0.796866"
"80157","1.463960","0.994298","0.796868"
"80158","1.454323","0.993225","0.796871"
"80159","1.617234","0.998922","0.796873"
"80160","1.625199","0.998521","0.796876"
"80161","1.627534","0.998391","0.796878"
"80162","1.414638","0.987832","0.796881"
"80163","1.438426","0.991252","0.796883"
"80164","1.635131","0.997931","0.796886"
"80165","1.707918","0.990614","0.796888"
"80166","1.717172","0.989306","0.796890"
"80167","1.912886","0.942056","0.796892"
"80168","2.050228","0.887257","0.796893"
"80169","1.910987","0.942691","0.796895"
"80170","2.067224","0.879290","0.796896"
"80171","2.230820","0.789978","0.796896"
"80172","2.198982","0.809095","0.796896"
"80173","2.131948","0.846643","0.796897"
"80174","2.152670","0.835434","0.796897"
"80175","1.990967","0.913019","0.796899"
"80176","2.049854","0.887430","0.796900"
"80177","2.083190","0.871573","0.796901"
"80178","2.146667","0.838718","0.796901"
"80179","1.897613","0.947069","0.796903"
"80180","1.894418","0.948090","0.796905"
"80181","1.902275","0.945562","0.796907"
"80182","1.869780","0.955636","0.796909"
"80183","1.672494","0.994833","0.796911"
"80184","1.653840","0.996554","0.796914"
"80185","1.701109","0.991521","0.796916"
"80186","1.531236","0.999218","0.796918"
"80187","1.601168","0.999539","0.796921"
"80188","1.604349","0.999437","0.796923"
"80189","1.923611","0.938404","0.796925"
"80190","2.095948","0.865248","0.796926"
"80191","2.095948","0.865248","0.796927"
"80192","1.994954","0.911386","0.796928"
"80193","2.024231","0.898948","0.796930"
"80194","1.944332","0.931043","0.796931"
"80195","1.958396","0.925819","0.796933"
"80196","1.871178","0.955224","0.796935"
"80197","1.929076","0.936502","0.796937"
"80198","1.897746","0.947026","0.796938"
"80199","2.084709","0.870828","0.796939"
"80200","2.157077","0.833004","0.796940"
"80201","1.889691","0.949582","0.796942"
"80202","1.808329","0.971922","0.796944"
"80203","1.762593","0.981663","0.796946"
"80204","1.685580","0.993420","0.796948"
"80205","1.513882","0.998381","0.796951"
"80206","1.363093","0.978507","0.796953"
"80207","1.406569","0.986545","0.796956"
"80208","1.406831","0.986588","0.796958"
"80209","1.434561","0.990734","0.796960"
"80210","1.429557","0.990042","0.796963"
"80211","1.509144","0.998100","0.796965"
"80212","1.490162","0.996751","0.796968"
"80213","1.376771","0.981236","0.796970"
"80214","1.399783","0.985413","0.796972"
"80215","1.393619","0.984345","0.796974"
"80216","1.337321","0.972868","0.796977"
"80217","1.323555","0.969591","0.796979"
"80218","1.273868","0.956240","0.796981"
"80219","1.342481","0.974049","0.796983"
"80220","1.398040","0.985115","0.796985"
"80221","1.401964","0.985782","0.796988"
"80222","1.521914","0.998805","0.796990"
"80223","1.551528","0.999814","0.796993"
"80224","1.596105","0.999680","0.796995"
"80225","1.597637","0.999640","0.796998"
"80226","1.485853","0.996395","0.797000"
"80227","1.619199","0.998829","0.797003"
"80228","1.703946","0.991149","0.797005"
"80229","1.699708","0.991702","0.797007"
"80230","1.621875","0.998696","0.797010"
"80231","1.339190","0.973299","0.797012"
"80232","1.358576","0.977566","0.797014"
"80233","1.461651","0.994050","0.797017"
"80234","1.298318","0.963107","0.797019"
"80235","1.241111","0.946144","0.797021"
"80236","1.350412","0.975814","0.797023"
"80237","1.397375","0.985000","0.797025"
"80238","1.327643","0.970584","0.797027"
"80239","1.260363","0.952201","0.797029"
"80240","1.389092","0.983537","0.797031"
"80241","1.547399","0.999726","0.797034"
"80242","1.560265","0.999945","0.797036"
"80243","1.543434","0.999626","0.797039"
"80244","1.568357","0.999997","0.797041"
"80245","1.545750","0.999686","0.797044"
"80246","1.375377","0.980966","0.797046"
"80247","1.411158","0.987285","0.797049"
"80248","1.428822","0.989939","0.797051"
"80249","1.549289","0.999769","0.797053"
"80250","1.403095","0.985971","0.797056"
"80251","1.316492","0.967839","0.797058"
"80252","1.192365","0.929245","0.797059"
"80253","1.202352","0.932889","0.797061"
"80254","1.132844","0.905622","0.797062"
"80255","1.204331","0.933600","0.797064"
"80256","1.135433","0.906717","0.797065"
"80257","1.099870","0.891148","0.797067"
"80258","1.152160","0.913644","0.797068"
"80259","1.081112","0.882482","0.797069"
"80260","1.160486","0.916997","0.797071"
"80261","1.103463","0.892773","0.797072"
"80262","0.856247","0.755388","0.797071"
"80263","0.855152","0.754671","0.797071"
"80264","0.855152","0.754671","0.797070"
"80265","0.855152","0.754671","0.797070"
"80266","0.920393","0.795840","0.797070"
"80267","0.971638","0.825810","0.797070"
"80268","0.891327","0.777906","0.797070"
"80269","0.826662","0.735674","0.797069"
"80270","0.699036","0.643480","0.797067"
"80271","0.959457","0.818880","0.797067"
"80272","1.129261","0.904097","0.797068"
"80273","1.135596","0.906786","0.797070"
"80274","1.079365","0.881658","0.797071"
"80275","0.991253","0.836713","0.797071"
"80276","1.040961","0.862890","0.797072"
"80277","1.147044","0.911552","0.797074"
"80278","1.143787","0.910209","0.797075"
"80279","1.017365","0.850726","0.797076"
"80280","0.796523","0.714930","0.797074"
"80281","0.945742","0.810932","0.797075"
"80282","0.988201","0.835038","0.797075"
"80283","0.869320","0.763891","0.797075"
"80284","0.869320","0.763891","0.797074"
"80285","0.837854","0.743209","0.797074"
"80286","0.865236","0.761249","0.797073"
"80287","0.887706","0.775626","0.797073"
"80288","0.950943","0.813964","0.797073"
"80289","1.129272","0.904101","0.797074"
"80290","1.183200","0.925820","0.797076"
"80291","1.130392","0.904579","0.797077"
"80292","1.239776","0.945711","0.797079"
"80293","1.017595","0.850847","0.797080"
"80294","1.094339","0.888625","0.797081"
"80295","0.993970","0.838198","0.797081"
"80296","0.897733","0.781916","0.797081"
"80297","0.986716","0.834220","0.797081"
"80298","1.023487","0.853928","0.797082"
"80299","0.978414","0.829613","0.797082"
"80300","0.833817","0.740502","0.797082"
"80301","0.782473","0.705035","0.797081"
"80302","0.783794","0.705972","0.797079"
"80303","0.815699","0.728205","0.797078"
"80304","0.877548","0.769174","0.797078"
"80305","0.839506","0.744313","0.797077"
"80306","0.992423","0.837353","0.797078"
"80307","1.124038","0.901853","0.797079"
"80308","1.202543","0.932957","0.797081"
"80309","1.213339","0.936790","0.797082"
"80310","0.986752","0.834239","0.797083"
"80311","0.909622","0.789272","0.797083"
"80312","0.805050","0.720865","0.797082"
"80313","0.673559","0.623771","0.797080"
"80314","0.525523","0.501666","0.797076"
"80315","0.535211","0.510022","0.797072"
"80316","0.535211","0.510022","0.797069"
"80317","0.610503","0.573280","0.797066"
"80318","0.646148","0.602116","0.797064"
"80319","0.782433","0.705007","0.797062"
"80320","0.940505","0.807856","0.797062"
"80321","0.791101","0.711127","0.797061"
"80322","0.768745","0.695233","0.797060"
"80323","0.800903","0.717985","0.797059"
"80324","1.019242","0.851711","0.797060"
"80325","1.034665","0.859692","0.797060"
"80326","1.124983","0.902260","0.797062"
"80327","1.165186","0.918862","0.797063"
"80328","1.062600","0.873624","0.797064"
"80329","1.117265","0.898905","0.797065"
"80330","1.154133","0.914445","0.797067"
"80331","1.213207","0.936743","0.797069"
"80332","1.391362","0.983945","0.797071"
"80333","1.361248","0.978125","0.797073"
"80334","1.400812","0.985587","0.797075"
"80335","1.414480","0.987807","0.797078"
"80336","1.495076","0.997135","0.797080"
"80337","1.398586","0.985208","0.797082"
"80338","1.466893","0.994607","0.797085"
"80339","1.421259","0.988840","0.797087"
"80340","1.555173","0.999878","0.797090"
"80341","1.496857","0.997268","0.797092"
"80342","1.550814","0.999800","0.797095"
"80343","1.541776","0.999579","0.797097"
"80344","1.469733","0.994897","0.797100"
"80345","1.498345","0.997377","0.797102"
"80346","1.595869","0.999686","0.797105"
"80347","1.657993","0.996201","0.797107"
"80348","1.577326","0.999979","0.797109"
"80349","1.578377","0.999971","0.797112"
"80350","1.544581","0.999656","0.797114"
"80351","1.543725","0.999634","0.797117"
"80352","1.628996","0.998307","0.797119"
"80353","1.742580","0.985281","0.797122"
"80354","1.709505","0.990395","0.797124"
"80355","1.643158","0.997383","0.797127"
"80356","1.772501","0.979726","0.797129"
"80357","1.647658","0.997048","0.797131"
"80358","1.728447","0.987599","0.797134"
"80359","1.743562","0.985113","0.797136"
"80360","1.735690","0.986436","0.797138"
"80361","1.814735","0.970394","0.797140"
"80362","1.743896","0.985056","0.797143"
"80363","1.869218","0.955802","0.797145"
"80364","2.004487","0.907421","0.797146"
"80365","2.002027","0.908452","0.797147"
"80366","1.870957","0.955289","0.797149"
"80367","1.820755","0.968923","0.797151"
"80368","2.025784","0.898267","0.797153"
"80369","2.076458","0.874854","0.797154"
"80370","2.028981","0.896857","0.797155"
"80371","2.190432","0.814090","0.797155"
"80372","2.196928","0.810300","0.797155"
"80373","2.166459","0.827777","0.797155"
"80374","2.058044","0.883625","0.797156"
"80375","1.898486","0.946788","0.797158"
"80376","1.919909","0.939677","0.797160"
"80377","1.918866","0.940033","0.797162"
"80378","1.806155","0.972431","0.797164"
"80379","1.870569","0.955404","0.797166"
"80380","1.978846","0.917896","0.797167"
"80381","1.945376","0.930661","0.797169"
"80382","1.933522","0.934933","0.797171"
"80383","1.834540","0.965421","0.797173"
"80384","1.890537","0.949317","0.797174"
"80385","1.986305","0.914911","0.797176"
"80386","1.978111","0.918188","0.797177"
"80387","1.952415","0.928063","0.797179"
"80388","1.996002","0.910954","0.797180"
"80389","2.104323","0.861019","0.797181"
"80390","2.116717","0.854649","0.797182"
"80391","2.264277","0.769026","0.797181"
"80392","2.381036","0.689325","0.797180"
"80393","2.429218","0.653633","0.797178"
"80394","2.554253","0.554148","0.797175"
"80395","2.688326","0.437905","0.797171"
"80396","2.688326","0.437905","0.797166"
"80397","2.667333","0.456680","0.797162"
"80398","2.768315","0.364670","0.797156"
"80399","2.768315","0.364670","0.797151"
"80400","2.768315","0.364670","0.797145"
"80401","2.753989","0.377970","0.797140"
"80402","2.922160","0.217676","0.797133"
"80403","3.069556","0.071974","0.797124"
"80404","2.966126","0.174568","0.797116"
"80405","2.973433","0.167368","0.797108"
"80406","2.829508","0.307043","0.797102"
"80407","2.829508","0.307043","0.797096"
"80408","2.759728","0.372651","0.797091"
"80409","2.687604","0.438553","0.797086"
"80410","2.687604","0.438553","0.797082"
"80411","2.687604","0.438553","0.797077"
"80412","2.704139","0.423635","0.797073"
"80413","2.762726","0.369868","0.797067"
"80414","2.740990","0.389973","0.797062"
"80415","2.626191","0.492884","0.797058"
"80416","2.514936","0.586440","0.797056"
"80417","2.540282","0.565724","0.797053"
"80418","2.554769","0.553719","0.797050"
"80419","2.502587","0.596397","0.797047"
"80420","2.486491","0.609240","0.797045"
"80421","2.497926","0.600132","0.797042"
"80422","2.660148","0.463060","0.797038"
"80423","2.507083","0.592783","0.797035"
"80424","2.451337","0.636734","0.797033"
"80425","2.247338","0.779743","0.797033"
"80426","2.226646","0.792530","0.797033"
"80427","2.379256","0.690613","0.797032"
"80428","2.670083","0.454231","0.797027"
"80429","2.492535","0.604436","0.797025"
"80430","2.492535","0.604436","0.797022"
"80431","2.395425","0.678830","0.797021"
"80432","2.492579","0.604401","0.797019"
"80433","2.492579","0.604401","0.797016"
"80434","2.621645","0.496835","0.797012"
"80435","2.713691","0.414962","0.797008"
"80436","2.639766","0.481028","0.797004"
"80437","2.656037","0.466700","0.796999"
"80438","2.674930","0.449908","0.796995"
"80439","2.659346","0.463771","0.796991"
"80440","2.773894","0.359469","0.796985"
"80441","2.727872","0.402019","0.796980"
"80442","2.635690","0.484597","0.796977"
"80443","2.675537","0.449366","0.796972"
"80444","2.780952","0.352874","0.796967"
"80445","2.806105","0.329230","0.796961"
"80446","2.580498","0.532114","0.796957"
"80447","2.496876","0.600972","0.796955"
"80448","2.582307","0.530581","0.796952"
"80449","2.492827","0.604203","0.796949"
"80450","2.619130","0.499015","0.796945"
"80451","2.701112","0.426374","0.796941"
"80452","2.685451","0.440488","0.796936"
"80453","2.611965","0.505212","0.796933"
"80454","2.606497","0.509924","0.796929"
"80455","2.436872","0.647821","0.796927"
"80456","2.457023","0.632340","0.796925"
"80457","2.506413","0.593322","0.796922"
"80458","2.506413","0.593322","0.796920"
"80459","2.537971","0.567628","0.796917"
"80460","2.455050","0.633867","0.796915"
"80461","2.612276","0.504944","0.796911"
"80462","2.612276","0.504944","0.796907"
"80463","2.540729","0.565355","0.796905"
"80464","2.517601","0.584279","0.796902"
"80465","2.510159","0.590303","0.796899"
"80466","2.483802","0.611370","0.796897"
"80467","2.483802","0.611370","0.796895"
"80468","2.474627","0.618605","0.796892"
"80469","2.483817","0.611358","0.796890"
"80470","2.630845","0.488830","0.796886"
"80471","2.606807","0.509656","0.796883"
"80472","2.744102","0.387106","0.796878"
"80473","2.643815","0.477474","0.796874"
"80474","2.632840","0.487088","0.796870"
"80475","2.574722","0.536995","0.796867"
"80476","2.637456","0.483051","0.796863"
"80477","2.803619","0.331576","0.796857"
"80478","2.708825","0.419385","0.796852"
"80479","2.680008","0.445368","0.796848"
"80480","2.539473","0.566390","0.796845"
"80481","2.565185","0.545016","0.796842"
"80482","2.469060","0.622969","0.796840"
"80483","2.572079","0.539223","0.796837"
"80484","2.575786","0.536097","0.796833"
"80485","2.482204","0.612634","0.796831"
"80486","2.570734","0.540355","0.796828"
"80487","2.608644","0.508075","0.796824"
"80488","2.521673","0.580969","0.796822"
"80489","2.619046","0.499088","0.796818"
"80490","2.607151","0.509361","0.796814"
"80491","2.626654","0.492481","0.796811"
"80492","2.547651","0.559632","0.796808"
"80493","2.536712","0.568664","0.796805"
"80494","2.375997","0.692967","0.796804"
"80495","2.331717","0.724202","0.796803"
"80496","2.402187","0.673849","0.796801"
"80497","2.374956","0.693717","0.796800"
"80498","2.231814","0.789368","0.796800"
"80499","2.183921","0.817854","0.796800"
"80500","2.064579","0.880546","0.796801"
"80501","2.002261","0.908354","0.796803"
"80502","1.936344","0.933928","0.796804"
"80503","2.034196","0.894538","0.796805"
"80504","2.050240","0.887252","0.796807"
"80505","1.906195","0.944279","0.796808"
"80506","1.808567","0.971865","0.796811"
"80507","1.807461","0.972125","0.796813"
"80508","1.726899","0.987841","0.796815"
"80509","1.761213","0.981925","0.796818"
"80510","1.645987","0.997175","0.796820"
"80511","1.594789","0.999712","0.796823"
"80512","1.588445","0.999844","0.796825"
"80513","1.714640","0.989672","0.796827"
"80514","1.430476","0.990171","0.796830"
"80515","1.554207","0.999862","0.796832"
"80516","1.591868","0.999778","0.796835"
"80517","1.615603","0.998996","0.796837"
"80518","1.432052","0.990390","0.796840"
"80519","1.393314","0.984291","0.796842"
"80520","1.474308","0.995349","0.796844"
"80521","1.390685","0.983824","0.796847"
"80522","1.531158","0.999215","0.796849"
"80523","1.522666","0.998842","0.796852"
"80524","1.572291","0.999999","0.796854"
"80525","1.624777","0.998543","0.796857"
"80526","1.510760","0.998198","0.796859"
"80527","1.672132","0.994870","0.796862"
"80528","1.747684","0.984396","0.796864"
"80529","1.824098","0.968090","0.796866"
"80530","1.681202","0.993911","0.796869"
"80531","1.574503","0.999993","0.796871"
"80532","1.593932","0.999732","0.796874"
"80533","1.467475","0.994667","0.796876"
"80534","1.592416","0.999766","0.796879"
"80535","1.595575","0.999693","0.796881"
"80536","1.554399","0.999866","0.796884"
"80537","1.822270","0.968547","0.796886"
"80538","1.902406","0.945520","0.796888"
"80539","1.919029","0.939977","0.796889"
"80540","1.919029","0.939977","0.796891"
"80541","2.004574","0.907385","0.796893"
"80542","2.001214","0.908792","0.796894"
"80543","2.011992","0.904242","0.796895"
"80544","1.867878","0.956195","0.796897"
"80545","1.882691","0.951754","0.796899"
"80546","1.831077","0.966318","0.796901"
"80547","1.881973","0.951974","0.796903"
"80548","1.911570","0.942497","0.796905"
"80549","1.893913","0.948250","0.796907"
"80550","2.010399","0.904921","0.796908"
"80551","1.940646","0.932382","0.796910"
"80552","1.963780","0.923770","0.796911"
"80553","1.759344","0.982278","0.796914"
"80554","1.836417","0.964930","0.796916"
"80555","1.704102","0.991128","0.796918"
"80556","1.590101","0.999814","0.796921"
"80557","1.669796","0.995104","0.796923"
"80558","1.633296","0.998048","0.796926"
"80559","1.582791","0.999928","0.796928"
"80560","1.551049","0.999805","0.796931"
"80561","1.598920","0.999605","0.796933"
"80562","1.643456","0.997361","0.796936"
"80563","1.712903","0.989920","0.796938"
"80564","1.851036","0.960989","0.796940"
"80565","2.057841","0.883720","0.796941"
"80566","2.120401","0.852731","0.796942"
"80567","2.131584","0.846837","0.796942"
"80568","2.224939","0.793570","0.796942"
"80569","2.315196","0.735495","0.796942"
"80570","2.438778","0.646368","0.796940"
"80571","2.261889","0.770550","0.796939"
"80572","2.299628","0.745953","0.796939"
"80573","2.131475","0.846894","0.796939"
"80574","2.238757","0.785086","0.796939"
"80575","2.270970","0.764730","0.796939"
"80576","2.099306","0.863560","0.796940"
"80577","2.128092","0.848688","0.796940"
"80578","2.152639","0.835452","0.796941"
"80579","2.138741","0.843008","0.796941"
"80580","2.122999","0.851371","0.796942"
"80581","2.081853","0.872228","0.796943"
"80582","2.109333","0.858460","0.796944"
"80583","2.259104","0.772322","0.796943"
"80584","2.286570","0.754586","0.796943"
"80585","2.384539","0.686783","0.796941"
"80586","2.300057","0.745667","0.796941"
"80587","2.296253","0.748197","0.796940"
"80588","2.293285","0.750163","0.796940"
"80589","2.217919","0.797822","0.796940"
"80590","2.150324","0.836721","0.796940"
"80591","2.275651","0.761706","0.796940"
"80592","2.379300","0.690581","0.796938"
"80593","2.395370","0.678870","0.796937"
"80594","2.438237","0.646781","0.796935"
"80595","2.414163","0.664952","0.796933"
"80596","2.414163","0.664952","0.796932"
"80597","2.497278","0.600650","0.796929"
"80598","2.542425","0.563955","0.796926"
"80599","2.542425","0.563955","0.796923"
"80600","2.477028","0.616716","0.796921"
"80601","2.565944","0.544379","0.796918"
"80602","2.607962","0.508663","0.796914"
"80603","2.557102","0.551774","0.796911"
"80604","2.563698","0.546262","0.796908"
"80605","2.425536","0.656415","0.796907"
"80606","2.364042","0.701536","0.796905"
"80607","2.486691","0.609081","0.796903"
"80608","2.501307","0.597424","0.796901"
"80609","2.354227","0.708496","0.796899"
"80610","2.230380","0.790247","0.796899"
"80611","2.115963","0.855041","0.796900"
"80612","2.067271","0.879267","0.796901"
"80613","2.115793","0.855129","0.796902"
"80614","1.979980","0.917446","0.796903"
"80615","1.977629","0.918379","0.796905"
"80616","1.929807","0.936245","0.796906"
"80617","1.826522","0.967480","0.796908"
"80618","1.640054","0.997603","0.796911"
"80619","1.672926","0.994789","0.796913"
"80620","1.684691","0.993521","0.796916"
"80621","1.690134","0.992888","0.796918"
"80622","1.485866","0.996396","0.796921"
"80623","1.550558","0.999795","0.796923"
"80624","1.567434","0.999994","0.796926"
"80625","1.570989","1.000000","0.796928"
"80626","1.605439","0.999400","0.796931"
"80627","1.488703","0.996632","0.796933"
"80628","1.651638","0.996734","0.796936"
"80629","1.763693","0.981453","0.796938"
"80630","1.783364","0.977493","0.796940"
"80631","1.916003","0.941006","0.796942"
"80632","1.885639","0.950845","0.796944"
"80633","2.072236","0.876891","0.796945"
"80634","2.024455","0.898850","0.796946"
"80635","1.932429","0.935320","0.796948"
"80636","2.039891","0.891978","0.796949"
"80637","1.879663","0.952679","0.796951"
"80638","1.834152","0.965522","0.796953"
"80639","1.552679","0.999836","0.796955"
"80640","1.642703","0.997416","0.796958"
"80641","1.672681","0.994814","0.796960"
"80642","1.751408","0.983734","0.796963"
"80643","1.699642","0.991711","0.796965"
"80644","1.715669","0.989524","0.796968"
"80645","1.763664","0.981459","0.796970"
"80646","1.796372","0.974666","0.796972"
"80647","1.717884","0.989202","0.796974"
"80648","1.782335","0.977709","0.796977"
"80649","1.808578","0.971863","0.796979"
"80650","1.817593","0.969700","0.796981"
"80651","1.706773","0.990769","0.796983"
"80652","1.760803","0.982003","0.796986"
"80653","1.547919","0.999738","0.796988"
"80654","1.470592","0.994984","0.796990"
"80655","1.567041","0.999993","0.796993"
"80656","1.629254","0.998292","0.796995"
"80657","1.727322","0.987775","0.796998"
"80658","1.773833","0.979459","0.797000"
"80659","1.882147","0.951921","0.797002"
"80660","1.897359","0.947151","0.797004"
"80661","1.998491","0.909924","0.797005"
"80662","2.076409","0.874878","0.797006"
"80663","2.232549","0.788917","0.797006"
"80664","2.285678","0.755171","0.797005"
"80665","2.114168","0.855970","0.797006"
"80666","2.049293","0.887688","0.797007"
"80667","1.730103","0.987338","0.797010"
"80668","1.749349","0.984102","0.797012"
"80669","1.683060","0.993705","0.797014"
"80670","1.539382","0.999507","0.797017"
"80671","1.441836","0.991696","0.797019"
"80672","1.492462","0.996933","0.797022"
"80673","1.548752","0.999757","0.797024"
"80674","1.640881","0.997545","0.797027"
"80675","1.737232","0.986181","0.797029"
"80676","1.661819","0.995860","0.797031"
"80677","1.764281","0.981340","0.797034"
"80678","1.734935","0.986559","0.797036"
"80679","1.784518","0.977248","0.797038"
"80680","1.829937","0.966611","0.797040"
"80681","1.633552","0.998032","0.797043"
"80682","1.622021","0.998688","0.797045"
